X,Y,STARTDATE,LOCNAME,AREAHA,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,SHPMINDSQM,SHPMAXDSQM,SADMINDHA,SADMAXDHA
-14.32444444,18.56333333,12/2/03 0:00, ,80, ,31982,BIGRAMSES_20031215_M,Transiens appearing,0,0,400,400
-13.38277778,19.79805556,12/2/03 0:00, ,70, ,31987,BIGRAMSES_20031215_M,Transiens appearing,25,25,5000,5000
-13.35194444,18.21027778,12/2/03 0:00, ,50, ,31988,BIGRAMSES_20031215_M,Gregarious appearing,365,365,1300,1300
-13.34361111,18.17944444,12/2/03 0:00, ,50, ,31989,BIGRAMSES_20031215_M,Gregarious appearing,500,500,1000,1000
-13.28694444,18.09611111,12/2/03 0:00, ,50, ,31990,BIGRAMSES_20031215_M,Gregarious appearing,400,400,2500,2500
-15.83777778,19.77472222,12/2/03 0:00, ,80, ,31991,BIGRAMSES_20031215_M,Transiens appearing,40,40,2000,2000
-15.88055556,19.80638889,12/2/03 0:00, ,75, ,31992,BIGRAMSES_20031215_M,Transiens appearing,80,80,8000,8000
-15.75361111,19.7825,12/2/03 0:00, ,50, ,31993,BIGRAMSES_20031215_M,Transiens appearing,50,50,6000,6000
-14.30388889,19.32638889,12/1/03 0:00, ,50, ,31994,BIGRAMSES_20031215_M,Transiens appearing,0,0,2300,2300
-12.45583333,22.77138889,12/1/03 0:00, ,60, ,31995,BIGRAMSES_20031215_M,Transiens appearing,0,0,6000,6000
-14.33305556,19.34444444,12/1/03 0:00, ,100, ,31996,BIGRAMSES_20031215_M,Transiens appearing,0,0,1500,1500
-14.22916667,19.28638889,12/1/03 0:00, ,150, ,31997,BIGRAMSES_20031215_M,Transiens appearing,0,0,1800,1800
-14.20083333,18.67305556,12/1/03 0:00, ,15, ,31998,BIGRAMSES_20031215_M,Transiens appearing,0,0,11700,11700
-14.30611111,18.63472222,12/1/03 0:00, ,12, ,31999,BIGRAMSES_20031215_M,Transiens appearing,0,0,14200,14200
-12.22055556,23.20944444,12/1/03 0:00, ,85, ,32000,BIGRAMSES_20031215_M,Transiens appearing,150,150,45000,45000
-14.22388889,18.68416667,12/1/03 0:00, ,20, ,32001,BIGRAMSES_20031215_M,Transiens appearing,0,0,9800,9800
-14.375,19.78388889,12/9/03 0:00, ,150, ,31933,BIGRAMSES_20031215_M,Transiens appearing,0,0,1300,1300
-14.33472222,18.62166667,12/10/03 0:00, ,520, ,31935,BIGRAMSES_20031215_M,Transiens appearing,4,4,400,400
-14.28388889,18.79,12/10/03 0:00, ,760, ,31938,BIGRAMSES_20031215_M,Transiens appearing,12,12,300,300
-14.36444444,18.77111111,12/10/03 0:00, ,140, ,31941,BIGRAMSES_20031215_M,Transiens appearing,8,8,200,200
-12.40333333,23.18833333,12/10/03 0:00, ,151, ,31942,BIGRAMSES_20031215_M,Transiens appearing,400,400,2500,2500
-15.92638889,19.75083333,12/1/03 0:00, ,150, ,31943,BIGRAMSES_20031215_M,Transiens appearing,20,20,4000,4000
-12.28444444,23.18083333,12/10/03 0:00, ,90, ,31944,BIGRAMSES_20031215_M,Transiens appearing,400,400,2000,2000
-12.3825,23.17111111,12/10/03 0:00, ,72, ,31945,BIGRAMSES_20031215_M,Transiens appearing,350,350,2000,2000
-14.40777778,19.60805556,12/10/03 0:00, ,75, ,31946,BIGRAMSES_20031215_M,Transiens appearing,2,2,1600,1600
-14.39861111,19.6025,12/10/03 0:00, ,175, ,31947,BIGRAMSES_20031215_M,Transiens appearing,0,0,1200,1200
-14.37722222,18.625,12/10/03 0:00, ,120, ,31948,BIGRAMSES_20031215_M,Transiens appearing,4,4,32500,32500
-13.26888889,18.15666667,12/1/03 0:00, ,100, ,31949,BIGRAMSES_20031215_M,Gregarious appearing,350,350,1300,1300
0.283333333,19.73333333,1/1/03 0:00, ,0, ,26529,MLI03-01,BANDS AND SWARM REPO,0,0,0,0
-0.366666667,19.45,1/1/03 0:00, ,0, ,26532,MLI03-01,GROUPS REPORTED,0,0,0,0
35.92083333,20.14166667,2/16/03 0:00, ,100, ,26862,SUD03-05,SEE ALSO SUD02-06,0,0,27,27
-0.633333333,18.76666667,1/21/03 0:00, ,0, ,26993,MLI03-02, ,0,0,0,0
0.216666667,19.85,2/1/03 0:00, ,0, ,26995,MLI03-02,NO SURVEY SEEN ALONG,0,0,0,0
-0.3,19.76666667,2/1/03 0:00, ,0, ,26996,MLI03-02,NO SURVEY SEEN ALONG,0,0,0,0
0.55,20,2/1/03 0:00, ,0, ,26997,MLI03-02,NO SURVEY SEEN ALONG,0,0,0,0
35.83166667,20.14833333,2/17/03 0:00, ,500, ,26999,SUD03-09, ,0,0,25,25
0.916666667,20.58333333,2/25/03 0:00, ,0, ,27184,MLI03-03, ,0,0,0,0
0.766666667,20.35,2/25/03 0:00, ,0, ,27185,MLI03-03, ,0,0,0,0
0.716666667,20.33333333,2/25/03 0:00, ,0, ,27186,MLI03-03, ,0,0,0,0
35.83083333,20.1525,3/13/03 0:00, ,100, ,27220,SUD03-10,"6000 ADULTS/HA, 80%",0,0,1200,1200
-13.01472222,19.64472222,11/29/03 0:00, ,80, ,31555,BIGRAMSES_20031208_M,Transiens appearing,45,45,800,800
-13.03916667,19.58861111,11/29/03 0:00, ,4, ,31556,BIGRAMSES_20031208_M,Transiens appearing,20,20,200,200
-13.27722222,18.07638889,11/29/03 0:00, ,6, ,31557,BIGRAMSES_20031208_M,Gregarious appearing,46,46,600,600
-13.30527778,18.09083333,11/29/03 0:00, ,4, ,31558,BIGRAMSES_20031208_M,Gregarious appearing,32,32,400,400
-15.90666667,19.70694444,11/29/03 0:00, ,54, ,31559,BIGRAMSES_20031208_M,Transiens appearing,120,120,3900,3900
-14.69722222,18.47583333,11/29/03 0:00, ,90, ,31560,BIGRAMSES_20031208_M,Transiens appearing,32,32,24500,24500
-14.66888889,18.49888889,11/29/03 0:00, ,45, ,31561,BIGRAMSES_20031208_M,Transiens appearing,24,24,42000,42000
-14.70777778,18.46611111,11/29/03 0:00, ,80, ,31563,BIGRAMSES_20031208_M,Transiens appearing,26,26,32500,32500
-14.02916667,19.62472222,11/29/03 0:00, ,50, ,31568,BIGRAMSES_20031208_M,Transiens appearing,0,0,1700,1700
-14.14138889,19.53833333,11/29/03 0:00, ,50, ,31569,BIGRAMSES_20031208_M,Transiens appearing,0,0,1300,1300
-14.2375,19.45444444,11/29/03 0:00, ,75, ,31570,BIGRAMSES_20031208_M,Transiens appearing,0,0,2500,2500
-14.20527778,19.44277778,11/29/03 0:00, ,25, ,31571,BIGRAMSES_20031208_M,Transiens appearing,0,0,3200,3200
-14.65055556,18.48777778,11/29/03 0:00, ,120, ,31572,BIGRAMSES_20031208_M,Transiens appearing,18,18,18000,18000
-14.62111111,18.48722222,11/29/03 0:00, ,75, ,31573,BIGRAMSES_20031208_M,Transiens appearing,33,33,62000,62000
-15.89416667,19.55638889,11/30/03 0:00, ,60, ,31574,BIGRAMSES_20031208_M,Transiens appearing,40,40,2000,2000
-15.9225,19.6875,11/30/03 0:00, ,80, ,31575,BIGRAMSES_20031208_M,Transiens appearing,40,40,1100,1100
-15.85916667,19.61472222,11/30/03 0:00, ,60, ,31577,BIGRAMSES_20031208_M,Transiens appearing,24,24,3900,3900
-12.33027778,23.3175,11/29/03 0:00, ,0.5, ,31580,BIGRAMSES_20031208_M,Transiens appearing,140,140,0,0
-13.29222222,18.41916667,11/21/03 0:00, ,450, ,31581,BIGRAMSES_20031208_M,Transiens appearing,0,0,7000,7000
-13.35416667,18.43305556,11/21/03 0:00, ,15, ,31582,BIGRAMSES_20031208_M,Transiens appearing,11,11,14300,14300
-13.2425,18.43972222,11/21/03 0:00, ,20, ,31584,BIGRAMSES_20031208_M,Transiens appearing,2,2,21500,21500
-13.35638889,18.47083333,11/21/03 0:00, ,100, ,31587,BIGRAMSES_20031208_M,Transiens appearing,1,1,17600,17600
-13.32083333,18.40722222,11/21/03 0:00, ,5, ,31588,BIGRAMSES_20031208_M,Transiens appearing,2,2,13500,13500
-13.27055556,18.05361111,11/30/03 0:00, ,80, ,31589,BIGRAMSES_20031208_M,Gregarious appearing,42,42,1200,1200
-13.30861111,18.015,11/30/03 0:00, ,40, ,31590,BIGRAMSES_20031208_M,Gregarious appearing,26,26,2800,2800
-13.29388889,18.08972222,11/30/03 0:00, ,40, ,31591,BIGRAMSES_20031208_M,Gregarious appearing,56,56,2800,2800
-12.83166667,17.90305556,11/26/03 0:00, ,20, ,31512,BIGRAMSES_20031208_M,Transiens appearing,0,0,600,600
-13.42777778,18.20861111,11/27/03 0:00, ,80, ,31516,BIGRAMSES_20031208_M,Transiens appearing,0,0,700,700
-12.99305556,19.60694444,11/27/03 0:00, ,20, ,31517,BIGRAMSES_20031208_M,Transiens appearing,40,40,1000,1000
-13.26083333,18.07277778,11/27/03 0:00, ,140, ,31518,BIGRAMSES_20031208_M,Transiens appearing,0,0,1800,1800
-13.285,18.81222222,11/27/03 0:00, ,60, ,31519,BIGRAMSES_20031208_M,Transiens appearing,0,0,700,700
-14.775,18.42555556,11/27/03 0:00, ,10, ,31520,BIGRAMSES_20031208_M,Transiens appearing,8,8,0,0
-14.76027778,18.45888889,11/27/03 0:00, ,125, ,31521,BIGRAMSES_20031208_M,Transiens appearing,7,7,1800,1800
-14.86777778,18.36916667,11/27/03 0:00, ,1.5, ,31522,BIGRAMSES_20031208_M,Transiens appearing,6,6,0,0
-14.83166667,18.40805556,11/27/03 0:00, ,8, ,31523,BIGRAMSES_20031208_M,Transiens appearing,2,2,0,0
-14.8625,18.53361111,11/27/03 0:00, ,0.5, ,31525,BIGRAMSES_20031208_M,Transiens appearing,4,4,0,0
-13.275,18.11333333,11/28/03 0:00, ,20, ,31527,BIGRAMSES_20031208_M,Gregarious appearing,40,40,800,800
-13.28083333,18.06833333,11/28/03 0:00, ,20, ,31538,BIGRAMSES_20031208_M,Transiens appearing,0,0,400,400
-12.98722222,19.61583333,11/28/03 0:00, ,10, ,31539,BIGRAMSES_20031208_M,Transiens appearing,30,30,1200,1200
-13.27777778,18.15694444,11/28/03 0:00, ,10, ,31540,BIGRAMSES_20031208_M,Gregarious appearing,60,60,1400,1400
-14.30333333,19.4225,11/28/03 0:00, ,20, ,31542,BIGRAMSES_20031208_M,Transiens appearing,0,0,1400,1400
-14.33222222,19.34611111,11/28/03 0:00, ,30, ,31543,BIGRAMSES_20031208_M,Transiens appearing,0,0,200,200
-14.775,18.42555556,11/28/03 0:00, ,12, ,31544,BIGRAMSES_20031208_M,Transiens appearing,7,7,0,0
-14.83166667,18.4075,11/28/03 0:00, ,8, ,31545,BIGRAMSES_20031208_M,Transiens appearing,2,2,0,0
-14.75833333,18.45222222,11/28/03 0:00, ,130, ,31547,BIGRAMSES_20031208_M,Transiens appearing,8,8,1800,1800
-13.27583333,18.07611111,11/29/03 0:00, ,6, ,31548,BIGRAMSES_20031208_M,Gregarious appearing,28,28,1200,1200
-15.8725,19.66666667,11/29/03 0:00, ,40, ,31549,BIGRAMSES_20031208_M,Transiens appearing,40,40,1000,1000
-15.90694444,19.68472222,11/29/03 0:00, ,40, ,31550,BIGRAMSES_20031208_M,Transiens appearing,80,80,1200,1200
-13.29,18.24722222,11/23/03 0:00, ,220, ,31475,BIGRAMSES_20031208_M,Transiens appearing,8,8,14300,14300
-13.28777778,18.28111111,11/23/03 0:00, ,90, ,31477,BIGRAMSES_20031208_M,Transiens appearing,0,0,24000,24000
-12.98944444,19.54722222,11/24/03 0:00, ,50, ,31482,BIGRAMSES_20031208_M,70% copulating. Tran,15,15,3000,3000
-13.17861111,17.96805556,11/24/03 0:00, ,1.5, ,31483,BIGRAMSES_20031208_M,Transiens appearing,0,0,500,500
-13.14,17.98972222,11/24/03 0:00, ,1, ,31484,BIGRAMSES_20031208_M,Transiens appearing,0,0,200,200
-13.2425,18.00388889,11/24/03 0:00, ,2, ,31488,BIGRAMSES_20031208_M,Transiens appearing,0,0,400,400
-13.21166667,17.9525,11/24/03 0:00, ,2.5, ,31490,BIGRAMSES_20031208_M,Transiens appearing,0,0,300,300
-13.21916667,17.94,11/24/03 0:00, ,1, ,31491,BIGRAMSES_20031208_M,Transiens appearing,0,0,200,200
-13.27361111,18.09916667,11/25/03 0:00, ,2, ,31494,BIGRAMSES_20031208_M,Transiens appearing,0,0,1400,1400
-13.27611111,18.17027778,11/25/03 0:00, ,40, ,31497,BIGRAMSES_20031208_M,Transiens appearing,0,0,200,200
-12.90333333,18.09944444,11/26/03 0:00, ,120, ,31499,BIGRAMSES_20031208_M,Transiens appearing,0,0,1300,1300
-13.24722222,17.95861111,11/26/03 0:00, ,50, ,31501,BIGRAMSES_20031208_M,Transiens appearing,0,0,900,900
-13.02833333,18.92138889,11/21/03 0:00, ,100, ,31440,BIGRAMSES_20031208_M,Transiens appearing,0,0,600,600
-13.04,18.93611111,11/21/03 0:00, ,150, ,31442,BIGRAMSES_20031208_M,Transiens appearing,0,0,700,700
-13.2525,18.07333333,11/22/03 0:00, ,70, ,31445,BIGRAMSES_20031208_M,Transiens appearing,0,0,700,700
-13.22555556,18.33944444,11/22/03 0:00, ,135, ,31447,BIGRAMSES_20031208_M,Transiens appearing,7,7,17500,17500
-13.235,17.95861111,11/22/03 0:00, ,2, ,31448,BIGRAMSES_20031208_M,Transiens appearing,10,10,2600,2600
-13.29333333,18.44916667,11/21/03 0:00, ,25, ,31449,BIGRAMSES_20031208_M,Transiens appearing,1,1,9000,9000
-12.39027778,18.37583333,11/22/03 0:00, ,115, ,31451,BIGRAMSES_20031208_M,Transiens appearing,2,2,18800,18800
-13.35416667,18.37861111,11/22/03 0:00, ,78, ,31453,BIGRAMSES_20031208_M,Transiens appearing,29,29,32600,32600
-13.03222222,18.9375,11/22/03 0:00, ,40, ,31459,BIGRAMSES_20031208_M,Transiens appearing,0,0,600,600
-13.00833333,18.91888889,11/22/03 0:00, ,70, ,31461,BIGRAMSES_20031208_M,Transiens appearing,0,0,600,600
-13.02611111,18.92472222,11/22/03 0:00, ,30, ,31462,BIGRAMSES_20031208_M,Transiens appearing,0,0,800,800
-14.31722222,19.90972222,11/22/03 0:00, ,40, ,31463,BIGRAMSES_20031208_M,Transiens appearing,0,0,1500,1500
-13.29666667,18.29777778,11/23/03 0:00, ,40, ,31464,BIGRAMSES_20031208_M,Transiens appearing,0,0,32500,32500
-12.98055556,19.56472222,11/23/03 0:00, ,5, ,31466,BIGRAMSES_20031208_M,Transiens appearing,20,20,1000,1000
-13.35638889,18.49527778,11/23/03 0:00, ,180, ,31467,BIGRAMSES_20031208_M,Transiens appearing,0,0,10200,10200
-13.30444444,18.47305556,11/23/03 0:00, ,65, ,31469,BIGRAMSES_20031208_M,Transiens appearing,0,0,9800,9800
-13.32333333,18.45361111,11/23/03 0:00, ,75, ,31470,BIGRAMSES_20031208_M,Transiens appearing,0,0,11300,11300
-13.07777778,18.90972222,11/23/03 0:00, ,1, ,31472,BIGRAMSES_20031208_M,Transiens appearing,0,0,800,800
2.876944444,17.97166667,12/15/03 0:00, ,80, ,32165,MLI03-28,ADULT FLEDGLING,0,0,100,100
2.900833333,17.93861111,12/16/03 0:00, ,130, ,32168,MLI03-28,ADULT FLEDGLING,0.050000001,0.079999998,200,200
2.968333333,19.20055556,12/20/03 0:00, ,200, ,32189,MLI03-28, ,4,40,50000,50000
4.133333333,24.6,11/22/03 0:00, ,20, ,32377,ALG03-15,ADULT FLEDGLING,0,0,0,0
9.262777778,17.94916667,11/23/03 0:00, ,500, ,32419,NER03-48, ,500,600,0,0
9.453888889,17.965,11/23/03 0:00, ,0.050000001, ,32421,NER03-48, ,20,50,0,0
9.601944444,18.08027778,11/30/03 0:00, ,100, ,32427,NER03-48, ,5,500,5,10
9.453888889,18.35138889,11/30/03 0:00, ,1000, ,32429,NER03-48, ,10,50,200,300
9.296111111,18.19722222,11/30/03 0:00, ,500, ,32430,NER03-48, ,20,300,5,10
9.465277778,18.38333333,12/5/03 0:00, ,200, ,32437,NER03-48, ,20,50,1,2
9.49,18.43111111,12/8/03 0:00, ,100, ,32445,NER03-48, ,10,20,50,50
37.68666667,18.28861111,12/18/03 0:00,Krembet,50, ,32569,BIGRAMSES_20040105_S,Transiens appearing,5,5,3750,3750
37.6725,18.28972222,12/18/03 0:00,Krembet2,50, ,32570,BIGRAMSES_20040105_S, ,4,4,3000,3000
37.68611111,18.32416667,12/18/03 0:00,tebelni,50, ,32571,BIGRAMSES_20040105_S, ,3,3,5000,5000
37.67611111,18.33055556,12/18/03 0:00,Tebelni2,50, ,32572,BIGRAMSES_20040105_S,Transiens appearing,5,5,2500,2500
9.586944444,18.09361111,12/9/03 0:00, ,50, ,32582,NER03-48, ,10,30,0,0
9.686666667,18.01277778,12/10/03 0:00, ,10, ,32586,NER03-48, ,5,10,0,0
9.900555556,18.05166667,12/10/03 0:00, ,500, ,32587,NER03-48, ,5,20,100,300
9.463055556,18.29083333,12/20/03 0:00, ,0.5, ,32594,NER03-49,ADULT FLEDGLING,200,200,0,0
9.474722222,18.27166667,12/20/03 0:00, ,200, ,32595,NER03-49,ADULT FLEDGLING,200,200,0,0
9.516666667,18.18472222,12/23/03 0:00, ,60, ,32600,NER03-49,ADULT FLEDGLING,2,2,1000,1000
9.538888889,18.16222222,12/23/03 0:00, ,100, ,32601,NER03-49,ADULT FLEDGLING,2,10,5000,10000
9.544444444,18.10305556,12/24/03 0:00, ,50, ,32604,NER03-49,ADULT FLEDGLING,1,1,5000,10000
9.495833333,18.16027778,12/24/03 0:00, ,100, ,32606,NER03-49,ADULT FLEDGLING,1,10,10000,100000
9.48,18.2125,12/24/03 0:00, ,20, ,32607,NER03-49,ADULT FLEDGLING,1,10,10000,100000
9.5875,18.06305556,12/25/03 0:00, ,70, ,32608,NER03-49,ADULT FLEDGLING,1,10,0,0
9.578055556,18.10305556,12/26/03 0:00, ,20, ,32609,NER03-49,ADULT FLEDGLING,1,2,10000,20000
9.596388889,18.09083333,12/26/03 0:00, ,30, ,32610,NER03-49,ADULT FLEDGLING,1,10,5000,10000
9.637777778,18.05472222,12/26/03 0:00, ,50, ,32612,NER03-49, ,1,2,1000,5000
9.651111111,18.04111111,12/26/03 0:00, ,200, ,32613,NER03-49, ,10,50,1000,5000
9.6525,18.05277778,12/27/03 0:00, ,320, ,32615,NER03-49, ,10,20,0,0
9.759722222,18.02305556,12/27/03 0:00, ,10, ,32616,NER03-49, ,10,30,0,0
9.7675,18.04111111,12/27/03 0:00, ,150, ,32617,NER03-49, ,10,50,1000,1000
9.778611111,18.05944444,12/27/03 0:00, ,25, ,32618,NER03-49, ,10,30,1000,1000
9.741944444,18.08111111,12/28/03 0:00, ,100, ,32619,NER03-49, ,10,50,1000,1000
36.76055556,21.8075,12/31/03 0:00,Areim,50, ,32680,BIGRAMSES_20040106_S, ,2,2,75,75
-14.16388889,18.47361111,12/19/03 0:00, ,20, ,32862,BIGRAMSES_20040106_M, . Transiens appeari,0,0,300,300
-14.72,18.41388889,12/19/03 0:00, ,40, ,32863,BIGRAMSES_20040106_M, . Transiens appeari,1,1,9900,9900
-14.705,18.40638889,12/19/03 0:00, ,20, ,32864,BIGRAMSES_20040106_M, . Transiens appeari,1,1,11500,11500
-12.97111111,18.93138889,12/19/03 0:00, ,38, ,32866,BIGRAMSES_20040106_M, barrier. Transiens,7,7,900,900
-15.44777778,18.85638889,12/20/03 0:00, ,400, ,32867,BIGRAMSES_20040106_M, barrier. Transiens,28,28,9000,9000
-15.42777778,18.93277778,12/20/03 0:00, ,60, ,32868,BIGRAMSES_20040106_M, barrier. Transiens,28,28,4900,4900
28.67277778,22.60361111,8/19/03 0:00, ,75, ,27519,EGY03-18,APPEARANCE SOLITARY,0.07,0.07,110,110
-11.13888889,17.36388889,8/11/03 0:00, ,0, ,27521,MAU03-13, ,0,0,0,0
-14.6975,17.76694444,8/16/03 0:00, ,0, ,27531,MAU03-13, ,0,0,0,0
-11.13361111,17.08361111,8/18/03 0:00, ,0, ,27532,MAU03-13, ,0,0,0,0
-11.19472222,17.045,8/18/03 0:00, ,0, ,27533,MAU03-13, ,0,0,0,0
-11.22277778,17.01138889,8/18/03 0:00, ,0, ,27534,MAU03-13, ,0,0,0,0
-7.806666667,16.43111111,8/18/03 0:00, ,0, ,27535,MAU03-13, ,0,0,0,0
-11.50722222,17.18805556,8/20/03 0:00, ,0, ,27536,MAU03-13,FLEDGLINGS ON ADULT,0,0,0,0
-11.54583333,17.22333333,8/20/03 0:00, ,0, ,27537,MAU03-13,FLEDGLINGS SEE ADULT,0,0,0,0
-6.555555556,16.78972222,8/20/03 0:00, ,0, ,27538,MAU03-13, ,0,0,0,0
-7.806666667,16.41444444,8/18/03 0:00, ,0, ,27542,MAU03-13, ,0,0,0,0
8.790555556,15.66722222,7/31/03 0:00, ,100, ,27587,NER03-19, ,0,0,0,0
8.883333333,15.71694444,7/31/03 0:00, ,120, ,27591,NER03-19,HOPPERS SOLITARY AND,0.00013,0.00013,0,0
9.141944444,17.20111111,8/1/03 0:00, ,50, ,27595,NER03-19,5-10/TUFT ASSUMED /M,5,10,50,100
9.363888889,18.02666667,8/2/03 0:00, ,100, ,27598,NER03-19, ,1,2,0,0
9.276944444,18.20805556,8/2/03 0:00, ,200, ,27601,NER03-19, ,0,0,0,0
9.213888889,18.07694444,8/2/03 0:00, ,10, ,27604,NER03-19,10/TUFT,10,10,0,0
9.1925,18.07666667,8/2/03 0:00, ,100, ,27605,NER03-19,SOLITARY HOPPERS AND,5,10,15,20
9.223888889,17.92805556,8/3/03 0:00, ,100, ,27607,NER03-19,HOPPERS 2-3/STEP ADU,2,3,50,50
9.161666667,17.77777778,8/3/03 0:00, ,15, ,27609,NER03-19,HOPPERS/TUFT,5,6,0,0
7.731944444,15.71972222,7/28/03 0:00, ,200, ,27561,NER03-19, ,0,0,0,0
2.003333333,19.61972222,8/9/03 0:00, ,45, ,27621,MLI03-08,FLEDGLINGS NO DETAIL,0,0,0,0
2.038888889,19.81111111,8/10/03 0:00, ,40, ,27623,MLI03-08,FLEDGLINGS ON ADULT,0,0,0,0
1.242777778,19.88666667,8/16/03 0:00, ,300, ,27626,MLI03-08,ADULTS FLEDGLINGS AN,0,0,0,0
1.306944444,18.87305556,8/17/03 0:00, ,60, ,27627,MLI03-08, ,0,0,0,0
-6.074166667,16.91194444,8/21/03 0:00, ,0, ,27648,MAU03-14, ,0,0,0,0
-6.197222222,16.85972222,8/22/03 0:00, ,0, ,27650,MAU03-14, ,0,0,0,0
-6.371388889,16.98388889,8/22/03 0:00, ,0, ,27651,MAU03-14, ,0,0,0,0
-15.1825,17.92611111,8/22/03 0:00, ,0, ,27652,MAU03-14, ,0,0,0,0
-6.629722222,16.90166667,8/23/03 0:00, ,0, ,27653,MAU03-14, ,0,0,0,0
-14.9775,17.87916667,8/23/03 0:00, ,0, ,27655,MAU03-14, ,0,0,0,0
-12.43805556,17.95916667,8/23/03 0:00, ,0, ,27656,MAU03-14, ,0,0,0,0
-12.37194444,17.91305556,8/23/03 0:00, ,0, ,27657,MAU03-14, ,0,0,0,0
-15.48222222,17.48416667,8/24/03 0:00, ,0, ,27659,MAU03-14, ,0,0,0,0
-12.48944444,17.83611111,8/24/03 0:00, ,0, ,27660,MAU03-14, ,0,0,0,0
-12.44972222,17.90833333,8/24/03 0:00, ,0, ,27661,MAU03-14, ,0,0,0,0
-12.44805556,17.86277778,8/25/03 0:00, ,0, ,27664,MAU03-14, ,0,0,0,0
-15.84222222,17.47916667,8/28/03 0:00, ,0, ,27677,MAU03-14, ,0,0,0,0
-11.63583333,16.86888889,8/29/03 0:00, ,0, ,27678,MAU03-14, ,0,0,0,0
-15.765,17.50916667,8/29/03 0:00, ,0, ,27681,MAU03-14, ,0,0,0,0
-15.5575,17.75916667,8/30/03 0:00, ,0, ,27684,MAU03-14, ,0,0,0,0
-12.66888889,17.925,8/25/03 0:00, ,0, ,27687,MAU03-14, ,0,0,0,0
-6.259166667,16.83666667,8/21/03 0:00, ,0, ,27688,MAU03-14, ,0,0,0,0
1.732222222,19.695,8/25/03 0:00, ,720, ,27691,MLI03-09,"ADULTS = FLEDGLINGS,",0,0,1100,1100
1.592222222,19.84972222,8/26/03 0:00, ,140, ,27694,MLI03-09, ,0,0,0,0
0.608611111,19.94527778,8/26/03 0:00, ,50, ,27696,MLI03-09, ,0,0,16,16
1.463611111,19.61277778,8/27/03 0:00, ,120, ,27701,MLI03-09,HOPPERS 0-2/TUFT; FL,0,2,16,16
-13.28611111,18.15527778,12/1/03 0:00, ,80, ,31951,BIGRAMSES_20031215_M,Gregarious appearing,400,400,3000,3000
-13.2725,18.15583333,12/1/03 0:00, ,100, ,31952,BIGRAMSES_20031215_M,Gregarious appearing,250,250,3500,3500
-13.39555556,19.79083333,12/1/03 0:00, ,10, ,31953,BIGRAMSES_20031215_M,Transiens appearing,40,40,1100,1100
-15.91055556,19.75861111,12/1/03 0:00, ,40, ,31954,BIGRAMSES_20031215_M,Transiens appearing,60,60,1500,1500
-15.88638889,19.795,12/1/03 0:00, ,120, ,31955,BIGRAMSES_20031215_M,Transiens appearing,40,40,5000,5000
-14.69722222,19.42083333,12/3/03 0:00, ,25, ,31956,BIGRAMSES_20031215_M,Transiens appearing,0,0,4300,4300
-14.75,19.40833333,12/3/03 0:00, ,100, ,31957,BIGRAMSES_20031215_M,Transiens appearing,0,0,2900,2900
-14.66944444,19.5725,12/3/03 0:00, ,75, ,31958,BIGRAMSES_20031215_M,Transiens appearing,0,0,3800,3800
-12.12638889,23.15805556,12/3/03 0:00, ,420, ,31962,BIGRAMSES_20031215_M,Transiens appearing,160,160,45000,45000
-13.13527778,19.05194444,12/4/03 0:00, ,7, ,31963,BIGRAMSES_20031215_M,Transiens appearing,20,20,4400,4400
-13.26638889,19.00555556,12/4/03 0:00, ,5, ,31964,BIGRAMSES_20031215_M,Transiens appearing,0,0,300,300
-14.385,19.67222222,12/4/03 0:00, ,80, ,31965,BIGRAMSES_20031215_M,Transiens appearing,0,0,4800,4800
-13.09388889,19.06555556,12/4/03 0:00, ,3, ,31966,BIGRAMSES_20031215_M,Transiens appearing,4,4,0,0
-14.59,19.49527778,12/4/03 0:00, ,125, ,31967,BIGRAMSES_20031215_M,Transiens appearing,0,0,3400,3400
-14.385,19.62305556,12/4/03 0:00, ,100, ,31968,BIGRAMSES_20031215_M,Transiens appearing,0,0,2700,2700
-12.31444444,23.22222222,12/3/03 0:00, ,417, ,31970,BIGRAMSES_20031215_M,Transiens appearing,90,90,13500,13500
-13.10305556,18.33388889,12/5/03 0:00, ,10, ,31881,BIGRAMSES_20031215_M,Transiens appearing,1,1,600,600
-12.27527778,23.16472222,12/8/03 0:00, ,315, ,31882,BIGRAMSES_20031215_M,Transiens appearing,400,400,3500,3500
-12.25638889,23.15138889,12/8/03 0:00, ,320, ,31883,BIGRAMSES_20031215_M,Transiens appearing,500,500,4000,4000
-15.88611111,19.6575,12/8/03 0:00, ,20, ,31884,BIGRAMSES_20031215_M,Transiens appearing,60,60,5000,5000
-13.07388889,18.59416667,12/8/03 0:00, ,100, ,31885,BIGRAMSES_20031215_M,Transiens appearing,0,0,600,600
-15.92333333,19.7675,12/8/03 0:00, ,45, ,31886,BIGRAMSES_20031215_M,Transiens appearing,50,50,12000,12000
-13.06472222,18.38583333,12/5/03 0:00, ,40, ,31893,BIGRAMSES_20031215_M,Transiens appearing,1,1,400,400
-15.56666667,19.40694444,12/5/03 0:00, ,6, ,31894,BIGRAMSES_20031215_M,Transiens appearing,40,40,1300,1300
-15.935,19.6625,12/6/03 0:00, ,50, ,31895,BIGRAMSES_20031215_M,Transiens appearing,40,40,6000,6000
